-190,66,-69,91,-125,10,402,-247,303,0,-21,-65,-65,-3,85,9,3479,1871,12927
-159,62,-68,87,-111,19,402,-247,303,-14,-24,-64,-59,7,80,9,3479,1871,12927
-122,54,-65,82,-91,31,-153,-9,82,-28,-23,-67,-47,16,79,9,3479,1871,12927
-46,36,-58,77,-45,37,-25,-52,155,-61,-17,-74,-13,25,80,9,3479,1871,12927
-13,25,-57,75,-23,34,10,-49,214,-80,-14,-75,-1,24,80,9,3479,1871,12927
17,12,-59,71,0,32,34,-28,266,-104,-6,-75,7,25,80,9,3479,1871,12927
46,0,-65,71,0,32,56,15,284,-127,5,-76,7,25,80,9,3479,1871,12927
87,-23,-74,45,21,130,124,62,254,61,71,-56,14,-19,188,9,3479,1871,12927
87,-23,-74,37,15,126,142,52,254,73,56,-60,2,-20,182,9,3479,1871,12927
-42,31,39,30,11,120,151,31,284,83,39,-63,-8,-19,173,9,3479,1871,12927
-52,38,30,25,6,112,167,14,338,94,23,-64,-21,-16,163,9,3479,1871,12927
-62,46,3,24,-1,89,95,7,260,99,-10,-61,-33,1,134,9,3479,1871,12927
-64,47,-13,29,-4,74,33,50,189,91,-25,-63,-33,15,115,9,3479,1871,12927
-61,45,-31,37,-8,60,-6,136,163,73,-35,-65,-32,27,97,9,3479,1871,12927
-56,41,-47,43,-10,46,-26,233,141,50,-37,-65,-25,38,78,9,3479,1871,12927
-47,33,-58,48,-11,35,-37,305,123,28,-35,-66,-19,45,62,9,3479,1871,12943
-18,8,-68,47,-4,16,-63,334,106,-14,-24,-66,-1,48,41,9,3479,1871,12943
0,-6,-70,40,1,11,-79,309,97,-31,-14,-67,6,46,39,9,3479,1871,12943
13,-23,-71,31,10,8,-92,288,88,-46,-2,-67,17,44,43,9,3479,1871,12943
21,-37,-68,20,20,7,-101,278,87,-59,5,-64,31,40,47,9,3479,1871,12943
23,-48,-62,7,31,5,-103,280,93,-67,13,-62,40,33,53,9,3479,1871,12943
18,-56,-50,-17,53,0,-83,295,114,-65,35,-56,60,28,68,9,3479,1871,12943
17,-55,-47,-27,62,-4,-59,317,123,-60,40,-56,67,24,71,9,3479,1871,12943
17,-54,-48,-35,71,-8,-30,343,113,-57,42,-60,74,25,71,9,3479,1871,12943
19,-53,-52,-40,78,-12,-30,343,113,-56,43,-61,79,31,68,9,3479,1871,12943
22,-51,-56,-40,84,-16,575,-47,203,-60,42,-58,81,34,63,9,3479,1871,12943
25,-44,-68,-39,89,-22,447,-31,145,-85,35,-50,83,35,54,9,3479,1871,12943
21,-39,-73,76,109,6,376,11,147,-85,35,-50,40,6,67,9,3479,1871,12943
15,-32,-77,52,102,-10,310,67,173,-62,56,-75,51,18,74,9,3479,1871,12943
15,-32,-77,28,93,-21,257,129,196,-67,38,-76,56,29,81,9,3479,1871,12943
-15,-9,-51,4,81,-27,206,199,209,-64,24,-73,56,41,88,9,3479,1871,12943
-38,-12,-35,-17,66,-27,151,270,215,-60,16,-70,48,49,92,9,3479,1871,12943
-83,-21,-3,-53,29,-14,4,356,222,-61,10,-67,41,75,98,9,3479,1871,12943
-98,-28,10,-65,9,-4,-76,368,231,-59,16,-71,36,82,99,9,3479,1871,12943
-104,-36,18,-75,-7,7,-151,373,237,-59,22,-74,29,83,97,9,3479,1871,12943
-99,-45,19,-79,-21,17,-214,366,237,-60,25,-73,23,80,95,9,3479,1871,12943
-86,-52,17,-77,-32,25,-271,355,230,-57,25,-64,16,76,93,9,3479,1871,12943
-49,-59,11,-55,-39,37,-367,306,151,-26,-7,-25,3,64,91,9,3479,1871,12943
-26,-61,4,-38,-35,41,-391,290,107,-14,-10,-42,-1,62,86,9,3479,1871,12943
-4,-61,-7,-19,-29,43,-443,286,42,-4,0,-55,-7,57,80,9,3479,1871,12943
14,-57,-22,0,-21,42,-483,286,-24,1,6,-64,-13,57,74,9,3479,1871,12943
30,-52,-37,19,-11,41,-505,302,-83,6,13,-72,-15,58,66,9,3479,1871,12943
54,-38,-69,51,5,39,-558,343,-170,10,29,-85,-25,49,56,9,3479,1871,12943
62,-31,-81,63,13,38,-583,347,-191,2,45,-90,-26,46,52,9,3479,1871,12943
65,-26,-89,72,20,36,-606,345,-206,-12,61,-90,-20,43,49,9,3479,1871,12943
62,-21,-95,76,26,36,-606,345,-206,-39,42,-89,-15,39,47,9,3479,1871,12943
54,-18,-97,73,29,37,-135,-246,278,-54,5,-94,-8,37,45,9,3479,1871,12943
41,-24,-93,62,30,40,-249,-191,218,-46,-85,-108,-3,38,43,9,3479,1871,12943
36,-28,-82,47,22,80,-281,-170,161,-46,-85,-108,-23,29,107,9,3479,1871,12943
34,-23,-61,40,36,73,-310,-153,102,19,14,-69,-24,31,96,9,3479,1871,12943
34,-23,-61,32,47,63,-340,-140,44,17,37,-78,-29,21,87,9,3479,1871,12943
98,-44,-21,22,55,53,-364,-139,-12,8,60,-90,-28,19,76,9,3479,1871,12943
90,-41,-38,10,60,40,-385,-153,-63,-5,67,-98,-27,24,68,9,3479,1871,12943
74,-28,-77,-10,61,15,-404,-213,-173,-61,50,-102,-26,22,54,9,3479,1871,12943
70,-21,-93,-18,57,5,-402,-246,-233,-93,33,-99,-24,13,47,9,3479,1871,12943
61,-11,-107,-25,54,-4,-400,-276,-292,-127,17,-94,-23,3,43,9,3479,1871,12943
47,0,-115,-30,51,-10,-393,-302,-343,-161,-1,-88,-19,-4,43,9,3479,1871,12943
34,12,-122,-32,48,-15,-386,-325,-392,-180,-24,-80,-12,-13,43,9,3479,1871,12943
10,29,-127,-34,40,-14,-385,-308,-479,-165,-86,-79,-6,-15,46,9,3479,1871,12943
0,33,-123,-33,37,-10,-387,-283,-508,-133,-110,-84,-7,-7,45,9,3479,1871,12943
-7,33,-117,-31,34,-6,-390,-263,-526,-91,-117,-95,-10,3,42,9,3479,1871,12943
-8,24,-108,-29,32,-2,-402,-255,-516,-61,-114,-106,-18,12,38,9,3479,1871,12943
-2,12,-98,-26,30,1,-416,-234,-502,-44,-109,-116,-29,20,35,9,3479,1871,12943
23,-14,-70,-15,28,10,-419,-192,-463,-25,-62,-125,-56,18,32,9,3479,1871,12943
40,-23,-49,-4,25,12,-392,-181,-420,-24,-30,-109,-67,17,34,9,3479,1871,12943
57,-24,-24,6,21,15,-345,-173,-351,-21,-12,-83,-75,18,46,9,3479,1871,12943
66,-16,0,19,18,21,-345,-173,-351,-9,7,-53,-70,17,64,9,3479,1871,12943
66,0,23,32,15,31,-222,-155,-190,4,29,-26,-56,0,93,9,3479,1871,12943
31,47,56,44,14,43,-301,-105,-252,40,79,-5,-27,-26,128,9,3479,1871,12943
0,70,61,-1,31,-13,-334,-93,-271,40,79,-5,-35,-2,48,9,3479,1871,12943
-37,88,57,-3,27,-14,-358,-89,-291,-149,-90,-91,-25,-3,47,9,3479,1871,12943
-37,88,57,-3,24,-14,-375,-87,-312,-157,-91,-93,-13,0,47,9,3479,1871,12943
3,1,-139,-3,20,-15,-388,-88,-336,-170,-86,-96,-1,0,48,9,3479,1871,12943
5,1,-139,-2,18,-17,-393,-92,-359,-187,-87,-91,9,-1,52,9,3479,1871,12943
14,2,-132,0,20,-23,-413,-103,-369,-204,-93,-76,23,3,59,9,3479,1871,12943
23,1,-124,0,25,-25,-418,-97,-341,-193,-96,-73,26,10,63,9,3479,1871,12943
34,-1,-116,0,31,-26,-420,-82,-303,-161,-88,-76,25,16,66,9,3479,1871,12943
45,-8,-105,-1,37,-25,-424,-57,-247,-118,-77,-81,22,22,65,9,3479,1871,12943
54,-13,-91,-4,42,-23,-421,-33,-183,-80,-59,-79,17,29,64,9,3479,1871,12943
68,-25,-45,-12,49,-11,-295,5,-39,-34,-8,-61,8,42,74,9,3479,1871,12943
72,-32,-18,-18,51,2,-206,-5,9,-16,22,-56,0,45,83,9,3479,1871,12943
71,-37,8,-24,52,20,-115,-38,61,-8,57,-56,-8,46,95,9,3479,1871,12943
67,-41,34,-28,53,42,-27,-79,126,-4,87,-53,-16,44,107,9,3479,1871,12943
63,-43,55,-28,47,56,66,-119,208,0,104,-47,-24,41,115,9,3479,1871,12943
48,-41,71,-15,32,82,203,-95,328,33,106,-28,-31,26,131,9,3479,1871,12943
31,-36,74,-7,23,91,248,-67,343,46,98,-23,-32,19,140,9,3479,1871,12943
11,-30,76,1,14,98,277,-64,346,57,89,-14,-30,15,149,9,3479,1871,12943
-8,-20,74,10,3,104,277,-64,346,70,81,-5,-27,10,157,9,3489,1876,12959
-26,-11,68,19,-10,111,-76,582,0,75,71,-22,-24,3,165,9,3489,1876,12959
-55,3,45,27,-23,118,-7,587,2,67,54,-61,-23,-3,168,9,3489,1876,12959
-65,13,26,-25,15,-18,34,567,2,67,54,-61,60,38,40,9,3489,1876,12959
-70,22,6,-20,8,-10,82,543,6,145,63,-39,63,31,52,9,3489,1876,12959
-70,22,6,-19,1,0,142,523,8,176,62,-40,63,20,71,9,3489,1876,12959
-41,34,-36,-22,-3,13,224,518,6,202,39,-42,64,5,92,9,3489,1876,12959
-44,40,-7,-28,-7,30,312,517,1,224,12,-45,63,-11,120,9,3489,1876,12959
-51,51,53,-41,-10,71,524,437,27,267,-16,-33,62,-39,187,9,3489,1876,12959
-49,59,77,-44,-9,94,578,323,44,276,-23,-20,62,-53,221,9,3489,1876,12959
-43,63,95,-44,-4,117,630,190,83,277,-21,-3,62,-67,250,9,3489,1876,12959
-33,63,101,-38,1,139,711,48,137,272,-14,-1,63,-76,271,9,3489,1876,12959
-16,59,93,-28,9,152,814,-102,197,261,-12,-3,61,-86,279,9,3489,1876,12959
26,45,56,-4,23,164,990,-363,247,252,-26,-20,48,-88,264,9,3489,1876,12959
43,39,29,5,29,163,1015,-391,224,243,-48,-35,41,-77,247,9,3489,1876,12959
57,32,0,14,35,157,987,-329,192,230,-61,-50,37,-61,224,9,3489,1876,12959
65,25,-29,21,42,145,936,-216,170,209,-64,-61,34,-46,198,9,3489,1876,12959
68,19,-56,26,48,127,887,-82,164,170,-69,-69,34,-26,172,9,3489,1876,12959
62,1,-94,29,57,76,795,118,164,81,-43,-82,40,4,118,9,3489,1876,12959
52,-8,-102,25,59,48,746,172,170,33,-8,-83,41,15,95,9,3489,1876,12959
41,-18,-103,19,61,20,682,213,193,-15,17,-81,42,23,76,9,3489,1876,12959
30,-32,-98,9,61,-5,682,213,193,-53,28,-79,40,30,62,9,3489,1876,12959
23,-47,-88,-3,58,-26,-106,20,-19,-74,29,-77,36,35,56,9,3489,1876,12959
13,-70,-55,-17,53,-41,265,-116,210,-82,17,-64,34,40,54,9,3489,1876,12959
7,-73,-34,-34,35,13,341,-167,289,-82,17,-64,21,-45,166,9,3489,1876,12959
