48,-9,-69,32,-57,-81,73,-20,96,50,43,-78,9,7,6,9,3548,1896,2130
3403,16650,15142,-5888,-13825,8447,-14592,-20481,19967,-5888,18687,13568,9984,-19200,2559,2048,768,2304,-9216
72,-67,6,32,-57,-81,83,-34,8,55,27,-53,7,13,7,9,3548,1896,2130
67,-74,17,32,-57,-81,94,-44,-12,69,19,-43,3,18,14,9,3548,1896,2130
59,-74,23,32,-57,-81,107,-49,-31,76,12,-35,-1,20,10,9,3548,1896,2130
34,-65,23,32,-57,-81,119,-53,-37,54,-8,-36,16,5,-3,9,3841,2047,2147
20,-57,18,32,-57,-81,147,-58,-20,44,-15,-45,12,6,-7,9,3841,2047,2147
7,-48,9,32,-57,-81,183,-70,0,46,-15,-54,-14,24,-17,9,3841,2047,2147
-2,-41,-1,32,-57,-81,214,-83,9,55,-15,-60,0,19,-23,9,3841,2047,2147
-12,-36,-23,32,-57,-81,208,-65,-26,67,-30,-66,-7,26,-32,9,3841,2047,2147
-11,-36,-34,32,-57,-81,169,-46,-50,57,-44,-66,-12,29,-23,9,3841,2047,2147
-10,-37,-45,32,-57,-81,114,-40,-60,33,-58,-64,30,9,-6,9,3841,2047,2147
-7,-37,-56,32,-57,-81,52,-39,-60,9,-72,-63,44,0,7,9,3841,2047,2147
-7,-36,-76,32,-57,-81,-59,-26,-57,-26,-91,-62,38,0,4,9,3841,2047,2147
-7,-36,-76,32,-57,-81,-103,-3,-52,-32,-103,-63,36,2,3,9,3841,2047,2147
27,60,-51,32,-57,-81,-141,19,-39,-35,-117,-66,31,6,3,9,3841,2047,2147
4,36,-89,32,-57,-81,-174,56,17,-33,-128,-70,24,13,21,9,3841,2047,2147
-7,18,-110,32,-57,-81,-174,56,17,-26,-120,-72,22,18,32,9,3841,2047,2147
-15,-4,-131,32,-57,-81,107,6,6,-26,-112,-75,5,17,140,9,3841,2047,2147
-22,-28,-146,32,-57,-81,127,-3,6,-32,-105,-77,8,27,198,9,3841,2047,2147
