-21856,23848,21140,14335,-3328,-8960,-27393,-3328,-1283,-9473,19967,-768,4863,-18944,7679,-24832,20479,2304,32512
-36,89,243,-32,174,-527,-6,-38,77,1,-24,-70,22,-90,77,9,1407,713,16721
-67,113,235,-30,204,-539,24,12,93,2,-25,-71,20,-83,76,9,1407,713,16721
-67,113,235,-30,204,-539,24,12,93,2,-25,-71,20,-83,76,9,1407,713,16721
-104,117,232,-34,232,-556,24,12,93,2,-25,-71,20,-83,76,9,1407,713,16721
-104,117,232,-34,232,-556,34,24,93,2,-25,-71,20,-83,76,9,1407,713,16721
-104,117,232,-34,232,-556,34,24,93,2,-24,-73,20,-83,76,9,1407,713,16721
-104,117,232,-34,232,-556,43,36,91,2,-22,-71,20,-83,76,9,1407,713,16721
-104,117,232,-34,232,-556,43,36,91,2,-22,-71,-17,30,111,9,1407,713,16721
-104,117,232,-34,232,-556,43,36,91,2,-22,-71,-17,30,111,9,1407,713,16721
163,273,334,77,83,-358,50,45,90,2,-22,-71,-17,30,111,9,1407,713,16721
163,273,334,77,83,-358,50,45,90,2,-22,-71,-14,40,120,9,1407,713,16721
177,300,312,77,83,-358,50,45,90,2,-22,-71,-14,40,120,9,1407,713,16721
177,300,312,77,83,-358,50,45,90,2,-22,-71,-14,40,120,9,1407,713,16721
177,300,312,60,41,-305,50,45,90,-12,16,-72,-14,47,125,9,1407,713,16721
199,319,284,60,41,-305,50,45,90,-12,16,-72,-14,47,125,9,1407,713,16721
199,319,284,41,19,-232,50,45,90,-12,16,-72,-14,47,125,9,1407,713,16721
199,319,284,41,19,-232,-4,13,88,-11,18,-74,-17,54,124,9,1407,713,16721
221,328,251,29,36,-163,-4,13,88,-11,18,-74,-17,54,124,9,1407,713,16721
221,328,251,29,36,-163,0,17,90,-8,18,-77,-17,54,124,9,1407,713,16721
221,328,251,29,36,-163,0,17,90,-8,18,-77,-19,56,119,9,1407,713,16721
221,328,251,29,36,-163,8,18,88,-5,18,-80,-19,56,119,9,1407,713,16721
221,328,251,29,36,-163,8,18,88,-5,18,-80,-19,56,119,9,1407,713,16721
221,328,251,29,36,-163,8,18,88,-5,18,-80,-19,56,119,9,1407,713,16721
221,328,251,29,36,-163,8,18,88,-5,18,-80,-19,56,119,9,1407,713,16721
0,-58,-332,-46,61,168,10,19,84,-5,18,-80,-49,49,103,9,1407,713,16721
0,-58,-332,-46,61,168,10,19,84,-5,18,-80,-49,49,103,9,1407,713,16721
-18,-59,-314,-46,61,168,10,19,84,-5,18,-80,-49,49,103,9,1407,713,16721
-18,-59,-314,-46,61,168,10,19,84,-5,18,-80,-49,49,103,9,1407,713,16721
-18,-59,-314,-79,59,117,10,19,84,-14,3,-67,-52,49,104,9,1407,713,16721
-18,-59,-314,-79,59,117,10,19,84,-14,3,-67,-52,49,104,9,1407,713,16721
-24,-56,-290,-106,46,94,10,19,84,-14,3,-67,-52,49,104,9,1407,713,16721
-24,-56,-290,-106,46,94,30,-12,84,-14,0,-67,-54,48,101,9,1407,713,16721
-15,-67,-272,-106,46,94,30,-12,84,-14,0,-67,-54,48,101,9,1407,713,16721
-15,-67,-272,-117,27,111,27,-18,83,-14,0,-67,-54,48,101,9,1407,713,16721
-15,-67,-272,-117,27,111,27,-18,83,-12,-2,-69,-54,48,101,9,1407,713,16721
-15,-67,-272,-117,27,111,24,-22,80,-8,-2,-70,25,-74,120,9,1407,713,16721
-15,-67,-272,-117,27,111,24,-22,80,-8,-2,-70,25,-74,120,9,1407,713,16721
-15,-67,-272,-117,27,111,24,-22,80,-8,-2,-70,25,-74,120,9,1407,713,16721
-15,-67,-272,-117,27,111,24,-22,80,-8,-2,-70,25,-74,120,9,1407,713,16721
-72,-179,-152,-50,-230,112,19,-24,78,-8,-2,-70,22,-69,121,9,1407,713,16721
-72,-179,-152,-50,-230,112,19,-24,78,-8,-2,-70,22,-69,121,9,1407,713,16721
-62,-195,-121,-50,-230,112,19,-24,78,-8,-2,-70,22,-69,121,9,1407,713,16721
-62,-195,-121,-50,-230,112,19,-24,78,-8,-2,-70,22,-69,121,9,1407,713,16721
-62,-195,-121,-51,-240,94,19,-24,78,11,-7,-73,22,-63,121,9,1407,713,16721
-62,-195,-121,-51,-240,94,19,-24,78,11,-7,-73,22,-63,121,9,1407,713,16721
-43,-172,-111,-56,-255,70,19,-24,78,11,-7,-73,22,-63,121,9,1407,713,16721
-43,-172,-111,-56,-255,70,-10,-16,74,7,-3,-70,23,-59,120,9,6451,3225,16749
-43,-172,-111,-56,-255,70,-10,-16,74,7,-3,-70,23,-59,120,9,6451,3225,16749
-40,-132,-107,-63,-273,45,-14,-18,73,7,-3,-70,23,-59,120,9,6451,3225,16749
-40,-132,-107,-63,-273,45,-14,-18,73,1,-3,-66,23,-59,120,9,6451,3225,16749
-40,-132,-107,-63,-273,45,-16,-21,75,1,-3,-66,23,-59,120,9,6451,3225,16749
-40,-132,-107,-63,-273,45,-16,-21,75,-3,-2,-66,28,-42,88,9,6451,3225,16749
-40,-132,-107,-63,-273,45,-16,-21,75,-3,-2,-66,28,-42,88,9,6451,3225,16749
-40,-132,-107,-63,-273,45,-16,-21,75,-3,-2,-66,28,-42,88,9,6451,3225,16749
-88,-57,229,-7,116,-502,-20,-25,75,-3,-2,-66,27,-36,88,9,6451,3225,16749
-88,-57,229,-7,116,-502,-20,-25,75,-3,-2,-66,27,-36,88,9,6451,3225,16749
-101,-53,222,-7,116,-502,-20,-25,75,-3,-2,-66,27,-36,88,9,6451,3225,16749
-101,-53,222,-7,116,-502,-20,-25,75,-3,-2,-66,27,-36,88,9,6451,3225,16749
-101,-53,222,0,124,-495,-20,-25,75,-15,-7,-72,22,-29,83,9,6451,3225,16749
-101,-53,222,0,124,-495,-20,-25,75,-15,-7,-72,22,-29,83,9,6451,3225,16749
-108,-35,224,0,124,-495,-20,-25,75,-15,-7,-72,22,-29,83,9,6451,3225,16749
-108,-35,224,10,129,-480,-14,5,90,-11,-8,-72,13,-25,80,9,6451,3225,16749
-112,-3,234,10,129,-480,-14,5,90,-11,-8,-72,13,-25,80,9,6451,3225,16749
-112,-3,234,18,133,-473,-12,9,87,-11,-11,-72,13,-25,80,9,6451,3225,16749
-112,-3,234,18,133,-473,-12,9,87,-11,-11,-72,13,-25,80,9,6451,3225,16749
-112,-3,234,18,133,-473,-11,9,86,-9,-12,-74,-13,21,131,9,6451,3225,16749
-112,-3,234,18,133,-473,-11,9,86,-9,-12,-74,-13,21,131,9,6451,3225,16749
