96,155,-8,338,479,-95,45,-19,72,-115,30,-64,130,116,69,9,4046,2306,401
87,158,-9,301,485,-131,37,-16,73,-118,25,-64,124,117,67,9,4046,2306,401
79,156,-9,259,495,-162,31,-19,75,-117,22,-66,116,106,75,9,4046,2306,401
73,150,-7,212,525,-188,31,-26,74,-112,18,-65,108,100,82,9,4046,2306,401
66,141,-7,145,522,-178,28,-32,73,-99,10,-67,96,84,97,9,4046,2306,401
53,122,-7,75,590,-182,17,-41,73,-71,5,-65,82,72,112,9,4046,2306,401
42,116,-8,42,633,-168,15,-41,75,-58,3,-69,79,78,110,9,4046,2306,401
30,116,-10,8,568,-127,14,-38,77,-45,9,-72,77,83,107,9,4046,2306,401
17,119,-13,-3,532,-160,10,-34,78,-33,10,-72,74,88,102,9,4046,2306,401
6,120,-18,-12,548,-222,9,-33,77,-27,11,-72,74,92,94,9,4046,2306,401
-4,123,-34,-117,563,-276,6,-30,75,-18,10,-68,67,88,83,9,4046,2306,401
-2,122,-45,-190,580,-259,7,-28,72,-10,8,-75,57,80,81,9,4046,2306,401
0,114,-46,-262,578,-220,13,-29,71,-6,6,-75,51,74,76,9,4046,2306,401
-14,102,-51,-321,568,-175,17,-31,73,-1,2,-77,45,73,66,9,4046,2306,401
-24,95,-49,-363,541,-134,18,-33,75,0,-3,-80,36,74,63,9,4046,2306,401
-22,82,-61,-427,416,-80,17,-34,76,-1,-3,-85,7,75,72,9,4046,2306,401
-32,73,-69,-472,337,-53,17,-39,76,1,-5,-80,-6,72,84,9,4046,2306,401
-49,69,-71,-519,261,-27,16,-40,73,4,-8,-76,-15,66,92,9,4046,2306,401
-67,65,-72,-555,184,-4,15,-36,74,9,-12,-71,-18,61,96,9,4046,2306,401
-83,63,-75,-574,114,13,12,-36,83,14,-16,-69,-19,55,100,9,4046,2306,401
-97,62,-78,-576,62,25,11,-36,81,19,-19,-69,-19,50,102,9,4046,2306,401
-141,-49,-28,340,-462,-1,29,-6,81,1,-26,-57,-108,-4,116,9,4046,2306,401
-135,-47,-10,345,-405,2,37,-10,81,2,-26,-61,-117,-14,115,9,4046,2306,401
-134,-40,15,353,-359,-13,39,-9,82,8,-25,-63,-131,-17,112,9,4046,2306,401
-143,-22,48,321,-320,-23,42,0,77,6,-18,-70,-145,-20,103,9,4046,2306,401
-162,-4,78,290,-295,-9,39,17,73,3,-7,-72,-154,-24,96,9,4046,2306,401
-211,16,130,250,-249,32,23,52,72,7,-10,-65,-172,-39,90,9,4046,2306,401
-242,19,154,237,-224,41,23,63,71,16,-17,-73,-184,-53,90,9,4046,2306,401
-276,17,178,223,-196,40,33,67,79,25,-22,-77,-197,-71,91,9,4046,2306,401
-315,12,203,202,-171,38,39,72,85,30,-29,-78,-204,-90,90,9,4046,2306,401
-356,2,225,188,-152,32,44,72,84,38,-40,-82,-202,-114,87,9,4046,2306,401
-423,-33,265,154,-140,17,41,78,85,33,-63,-81,-166,-158,83,9,4046,2306,401
-438,-73,286,149,-142,16,39,86,86,30,-72,-80,-133,-177,82,9,4046,2306,401
-437,-129,305,150,-144,18,28,94,83,30,-79,-77,-95,-194,84,9,4046,2306,401
-429,-197,323,152,-141,20,15,97,81,28,-79,-75,-53,-206,86,9,4046,2306,401
-407,-273,339,147,-136,20,2,95,79,38,-82,-66,-15,-214,91,9,4046,2306,401
-333,-419,341,137,-127,10,-16,86,89,53,-81,-101,36,-225,109,9,4046,2306,401
-279,-485,328,128,-123,1,-14,69,82,55,-63,-95,45,-221,113,9,4046,2306,401
-213,-546,311,111,-127,3,-16,53,84,28,-28,-84,54,-215,115,9,4046,2306,401
-140,-602,292,108,-137,13,-37,51,80,15,-1,-90,61,-204,110,9,4046,2306,401
-62,-652,277,120,-145,27,-42,41,74,28,6,-89,57,-193,112,9,4046,2306,401
14,-692,260,140,-147,39,-38,30,80,44,3,-90,51,-186,113,9,4046,2306,401
600,30,-267,152,-38,-37,-25,25,84,25,25,-72,61,-32,122,9,4046,2306,401
594,108,-253,154,-24,-26,-24,22,81,19,30,-70,66,-32,120,9,4046,2306,401
562,163,-283,155,-5,-20,-23,22,85,17,33,-70,71,-39,121,9,4046,2306,401
512,205,-314,152,9,-16,-20,22,88,19,34,-69,66,-40,126,9,4046,2306,401
452,217,-331,146,23,-8,-12,17,89,22,31,-69,59,-51,127,9,4046,2306,401
365,232,-347,129,56,11,0,-2,85,25,20,-66,55,-59,130,9,4046,2306,401
